Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Scientist,$100K - $200K (Employer est.),"At HP, we are seeking to engineer experiences that amaze, to create technology that makes life better for everyone, everywhere. This motivates us — inspires us — to do what we do. To make what we make. To invent, and to reinvent.
HP is the global leader in print solutions, and we are seeking a creative, collaborative, innovative, fun individual to join our print supplies team to invent machine learning models and algorithms that will deliver new customer value and contribute to our exciting digital transformation.
The Role
Our team engineers solutions for our LaserJet toner cartridges by combining hardware design, computer science, and cloud software for high-quality, precision output, page after page. As our data scientist, you will make a direct impact to our business by creating smart cloud solutions and machine learning models. You will be working closely with our mechanical engineers, software developers, data engineers, marketing professionals, and partners across the globe in a fun, supportive environment. The models you create will make an immediate impact to millions of customers worldwide while your manager and teammates support your growth and development.",4.2,HP,"Boise, ID",10000+ Employees,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Data Scientist,$100K - $200K (Employer est.),"Summary
Use analytical, statistical and programming skills in support of internal and external data analysis requests. Aggregate and organize data from disparate sources in support of data analysis.
Job Details/Main Responsibilities
Extract and manipulate data from large and diverse sources in support of analysis requests.
Provide programming in support of statistical analyses (quarterly reports, client queries, manuscript support) by generating tables, listings, or figures.",4.5,TARGET PHARMASOLUTIONS,"Durham, NC",51 to 200 Employees,-1,Company - Public,-1,-1,Less than $1 million (USD)
Data Scientist I,$100K - $200K (Employer est.),"Battelle delivers when others can’t. We conduct research and development, manage laboratories, design and manufacture products and deliver critical services for our clients—whether they are a multi-national corporation, a small start-up or a government agency.

We recognize and appreciate the value and contributions of individuals with diverse backgrounds and experiences and welcome all qualified individuals to apply.


We are currently seeking a Data Scientist I. This position is located in Columbus, OH.",3.7,Battelle,"Columbus, OH",10000+ Employees,1929,Nonprofit Organization,Research & Development,Business Services,$5 to $10 billion (USD)
Data Scientist,$100K - $200K (Employer est.),"Our Mission
We’re here to create a safer, happier and more mindful future for all with the help of data science, engineering, design, and mobile technology. We're starting by reinventing insurance, by rethinking the technologies that enable it, but our true goal is to build a platform that rewards people for driving well — creating safer roads with fewer accidents in the process.

Backed by impressive funding, we're poised to re-engineer a trillion-dollar category. We’re using rich customer insights, advanced technology and data science to build our cloud-native InsurTech solution. We're out to change behavior and promote mindful living.

Job Requirements
You must have all the skills and experiences associated with one of the options below. These options change over time and reflect the current needs of the team.",4.7,Blue Owl,"San Francisco, CA",51 to 200 Employees,2016,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable
Data Scientist,$100K - $200K (Employer est.),"At Trane Technologies® we Challenge Possible. Our brands – including Trane® and Thermo King® - create access to cooling and comfort in buildings and homes, transport and protect food and perishables, connect customers to elevated performance with less environmental impact, dramatically reduce energy demands and carbon emissions, and innovate with a better world in mind. We boldly challenge what’s possible for a sustainable world.

Be a part of our mission! Do you want to directly contribute to an organization committed to reduce its customer carbon footprint by 1 Gigaton of Carbon Dioxide by 2030? As a world leader in creating comfortable, sustainable and efficient environments, it’s our responsibility to put the planet first. For us at Trane Technologies, sustainability is not just how we do business—it is our business. Sustainability is at the center of our strategy and influences how we make every decision.",4.0,Trane Technologies,"Davidson, NC",10000+ Employees,2020,Company - Public,Industrial Manufacturing,Manufacturing,Unknown / Non-Applicable
Senior Data Scientist (Remote-friendly),$100K - $200K (Employer est.),"At Noom, we use scientifically proven methods to help our users create healthier lifestyles, and manage important conditions like Type-II Diabetes, Obesity, and Hypertension. Our Engineering team is at the forefront of this challenge, solving complex technical and UX problems on our mobile apps that center around habits, behavior, and lifestyle.
We are looking for a Data Scientist to join our Data team and help us ensure that we apply the best approaches to data analysis and research, artificial intelligence, and machine learning.
What You’ll Like About Us:
We work on problems that affect the lives of real people. Our users depend on us to make positive changes to their health and their lives.",4.3,Noom Inc.,Remote,1001 to 5000 Employees,2008,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Unknown / Non-Applicable
Senior Data Scientist,$100K - $200K (Employer est.),"Location: Palo Alto, CA
Biotech Startup
One of RBW Consulting’s Biotech clients is seeking an experienced Sr. level Data Scientist with industry experience to join a growing team. The Senior Data Scientist will help oversee cross functional projects with the Computational, Medical, Finance, Marketing, R&D, and Logistics departments. The ideal candidate will have extensive experience with Machine Learning, Deep Learning, and strong communication skills.
Qualifications:
PhD in Computer Science, Bioinformatics, Biostatistics, or STEM related fields",4.4,RBW Consulting,"Palo Alto, CA",51 to 200 Employees,2007,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
Data Scientist,$100K - $200K (Employer est.),"Not eligible for Corp to Corp. Full Time, Salary or W2 only.
About Us:
Metas Solutions is a professional services firm headquartered in Atlanta, GA. We were founded on the principle that our clients deserve impactful, yet simple solutions. We leverage our Big Six consulting pedigree and practical experience to solve the fundamental problems that impede government as well as commercial enterprises.
We specialize as technical consultants in IT Development, Project and Portfolio Management, Strategic and Functional Public Health, and Agile Solution Delivery.
Job Description:",5.0,Metas Solutions,"Durham, NC",1 to 50 Employees,-1,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
NLP - MRP Data Scientist,$100K - $200K (Employer est.),"NLP-MRP Data Scientist
Location: Remote
Purpose: Espire Services is looking for two experienced data scientists having both natural language processing (NLP) experience and experience in analyzing surveys/polls. Survey experience should include work within the multilevel regression with post-stratification paradigm.
Espire is starting a text analytics initiative and is growing out the data team. This position is for a data scientist with strong overall experience in both NLP and predictive modeling.
This company offers great career growth and has a fast-paced technical culture that is exciting and challenging.",4.3,Espire Services,Remote,1 to 50 Employees,-1,Contract,-1,-1,Less than $1 million (USD)
Data Scientist / Malware Researcher,$100K - $200K (Employer est.),"Please Note:
1. If you are a first time user, please create your candidate login account before you apply for a job. (Click Sign In > Create Account)
2. If you already have a Candidate Account, please Sign-In before you apply.
Job Description:
Data Scientist / Malware Researcher
Responsibilities:
As a division of Broadcom Inc. we are investing heavily into automated processes critical in detecting malicious threats on the web. This role will focus primarily on developing Machine Learning / AI approaches to solve this problem.",3.2,Broadcom,"Draper, UT",10000+ Employees,1991,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$5 to $10 billion (USD)
Data Scientist - Senior Health Solutions - Remote,$100K - $200K (Employer est.),"This position is on the data science team within the Senior Health Solutions (SHS) division. SHSs mission is to help seniors feel confident and empowered to live their healthiest, best lives. The data science team provides advanced analytic support and capability in the areas of customer understanding, customer experience, communication strategy, population health analysis, underwriting automation, and more. This position will initially focus primarily in the areas of health care analytics and product management support. The ability to collaborate effectively with business stakeholders is crucial. In addition, ideal candidates will also be inquisitive, anticipate stakeholder needs, work comfortably with ambiguity, work to develop necessary business acumen and most of all be business stakeholder focused.
WHAT YOU'LL DO:
Collaborate with business partners to understand business objectives/goals and develop a clear and well-defined analytic plan.",4.3,Mutual of Omaha,Remote,5001 to 10000 Employees,1909,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD)
Data Scientist - Intermediate,$100K - $200K (Employer est.),"KellyMitchell matches the best IT and business talent with premier organizations nationwide. Our clients, ranging from Fortune 500 corporations to rapidly growing high-tech companies, are exceptionally served by our 1500+ IT and business consultants. Our industry is growing rapidly, and now is a great time to launch your career with the KellyMitchell team.
Data Scientist Intermediate

Required Skills / Experience:
MS in computer science, machine learning, statistics, genetics, life sciences or closely-related with at least 1 years of industry or research experience
Strong code development experience with these languages: R and Python

Desired Skills / Experience:",4.1,KellyMitchell,"Saint Louis, MO",1001 to 5000 Employees,1998,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD)
Staff Data Scientist - AI Ethics,$100K - $200K (Employer est.),"Your Job
The AI Ethics team at Indeed builds systems and processes that advance responsible AI to equitably benefit all job seekers and employers. Our team works on new challenges that have the potential to reshape our business: we define and build the tools that make finding and hiring for jobs measurably fair, accountable, and transparent. This multi-disciplinary team is a mix of research and execution that drives measurable value; we work with the entire organization to define solutions. As the experts in AI ethics we are responsible for uncovering new opportunities across Indeed’s entire operation and collaborating with teams to validate transformative ideas. Our objective is to be the gold standard in practical AI ethics and demonstrable algorithmic fairness. We’re a fast-growing group including capabilities. AI Ethics efforts are high-visibility and rapidly evolving as we define the practice for our business while incorporating current research in the domain. This senior data scientist will significantly influence the way algorithmic responsibility and ethical data practices are operationalized across the company. You will translate abstract calls into practical strategies and rigorous methods, empowering teams to assess the algorithmic impact of their products on fairness in the labor market.",4.4,Indeed,Remote,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Data Scientist,$100K - $200K (Employer est.),"We are a Real Estate Company located in Doral, FL, with over a billion in transactions and we are looking for a Data Scientist who can focus on the below job description
DUTIES & RESPONSIBILITIES:
*
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state of-the-art techniques
Extending company's data with third party sources of information
Enhancing data collection procedures to include information pertinent for building analytic systems",-1,Confidential,"Doral, FL",-1,-1,-1,-1,-1,-1
Data Scientist- Meteorology - Remote,$100K - $200K (Employer est.),"Data Scientist – Meteorology

We are looking for Data Scientist with experience in Meteorology for our Renewable Power Forecasting team who has a strong background in weather prediction data, data mining, numerical weather forecasting, meteorology, extracting and interpolating weather features, statistical prediction, and machine learning. The eligible candidate should have development experience in modern data analytics tools including, but not limited to Python, Spark, R, and related packages such as TensorFlow and Scikit in cloud environments such as AWS. This position is a global search and can be a remote candidate.

What you'll do:
You will be expected to research, develop, and deliver advanced analytics models to predict short- and long-term renewable generation forecasts from solar plants and wind turbines.",3.6,"Infinity Consulting Solutions, Inc.","Valhalla, NY",501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Data Scientist- Remote,$100K - $200K (Employer est.),"We are looking for a highly qualified Data Scientist for our Predictive Analytics for Prescriptive Maintenance team who has a strong background data mining, statistical prediction, and machine learning. Someone with modern data analytics tools including, but not limited to, Python, R, and related packages such as TensorFlow and Scikit in popular cloud environments such as AWS.
What you'll do:
You will be expected to research, develop and deliver advanced analytics models to predict the failure of key components in wind turbines.
Design, define, develop statistical and machine learning models that ingest historical and real time sensor data and predict the failure of probability components.",3.6,"Infinity Consulting Solutions, Inc.","Valhalla, NY",501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Artificial Intelligence/Machine Learning Data Scientist,$100K - $200K (Employer est.),"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges—and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. We're making a difference every day—working for a safer, healthier, and more secure nation and world. Our workplace reflects our values. We offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. If this sounds like the choice you want to make, then choose MITRE—and make a difference with us.
Suitability - FAA",3.7,Mitre Corporation,United States,5001 to 10000 Employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD)
Data Scientist,$100K - $200K (Employer est.),"Who We Are
Insurity is a leading property and casualty insurance software and data analytics providers, working with some of the world’s largest insurers, brokers, and MGAs, including 15 of the top 25 P&C carriers in the US. With 900+ team members globally, 6 office locations, and 300+ customers, we have a deep understanding of the insurance business, unparalleled technology expertise, and a singular focus of delivering a simplified insurance experience to our customers.
Could you be Insurity’s next Data Scientist ?
We are seeking a talented and creative Data Scientist to join our growing team. You will work with our experienced Data Science team creating underwriting and claims product solutions powered by our proprietary data consortiums and strategically selected external data sources. Your work will deliver actionable insights which will lead to significant and measurable results for our customers. Additionally, you will partner with our sales and marketing teams in customer-facing activities, delivering these actionable solutions and supporting their full implementation.",2.7,Insurity,Remote,501 to 1000 Employees,1971,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD)
Data Scientist (Predictive Modeler),$100K - $200K (Employer est.),"YOUR LIFE'S MISSION: POSSIBLE

You have goals, dreams, hobbies and things you’re passionate about.

What’s Important to You Is Important to Us
We’re looking for people who not only want to do meaningful, challenging work, keep their skills sharp and move ahead, but who also take time for the things that matter to them—friends, family and passions. And we're looking for team members who are passionate about our mission—making a difference in military members' and their families' lives. Together, we can make it happen.",4.1,Navy Federal Credit Union,"Vienna, VA",10000+ Employees,1933,Self-employed,Banks & Credit Unions,Finance,Unknown / Non-Applicable
Predictive Modeler,$100K - $200K (Employer est.),"Predictive Modeler
Lancer Insurance Company, Inc. – Long Beach, NY
Lancer Insurance Company is looking for a talented and motivated predictive modeler to work with a data architect and/or data scientist to develop predictive models to provide modeling solutions that meet organizational needs and to perform in-depth analysis to guide and support strategic business decisions. The right candidate will be a successful communicator and self-starter with strong analytical skills who exhibits creativity, hustle, integrity, and teamwork.
Duties and Responsibilities:
· Identify areas where data can be used to improve business activities, defining business users’ requirements. Make recommendations for the usage of data in business and communicate the benefits and return on investment for application and product owners.",3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD)
Data Scientist,$100K - $200K (Employer est.),"Title: Data Scientist
Location: Fredericksburg, VA
Department: Technology/ Engineering
Employment Type: Full Time
Reports to: Data Scientist Lead
Duties & Responsibilities:
QRC is actively seeking a Data Scientist to use analytical, statistical, and programming skills to collect, analyze, and interpret large data sets to develop data-driven solutions for current and emerging products. The candidate should be prepared to quickly learn an existing product, understand the produced data, and to continually enhance and support the product over its lifetime. Data scientists have a wide range of technical competencies including: statistics and machine learning, coding languages, databases, machine learning, and reporting technologies. The successful candidate will be required to work very closely with software and systems engineers in a small-team environment.",-1,QRC LLC a Parsons Company,"Fredericksburg, VA",-1,-1,-1,-1,-1,-1
Data Scientist - Optum360 - Telecommute,$100K - $200K (Employer est.),"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)

Optum 360's Business Intelligence Analytics team is looking for an innovative individual with technical and interpersonal skills to support our vision of taking our organization to the next level by providing effective and actionable insights through implementation of AI models and advanced analytics.

In this role you will be working alongside stakeholders, leadership, and a team of data scientists and engineers to develop innovative solutions and predictive and analytical models such as denials prediction model, risk based account scoring model, propensity to pay model to modernize revenue cycle and improve efficiency.",3.6,UnitedHealth Group,"Eden Prairie, MN",10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
Data Scientist - Renewable Forecasting- Remote,$100K - $200K (Employer est.),"Data Scientist, Renewable Forecasting
Product · Valhalla, New York
We are looking globally for a highly qualified Data Scientist for our Renewable Forecasting Team who has a strong background in data mining, statistical modeling, and machine learning. Someone with modern data analytics and development tools including, but not limited to; Python, R, and related packages such as TensorFlow and Scikit-Learn in popular cloud environments such as AWS.

What you'll do:",3.6,"Infinity Consulting Solutions, Inc.","Valhalla, NY",501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
