Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Analyst,$77 - $87 Per Hour(Employer est.),"About Pensa Systems
Pensa is an Austin-headquartered tech company and a leading innovator in autonomous perception systems for retail inventory visibility. Our system uses breakthrough technology including artificial intelligence, autonomous drones and computer vision to understand what is on store shelves. We are building really cool things that are disrupting the multi-trillion-dollar global retail industry. Our in-store inventory data-as-a-service offering provides critical benefits to very large consumer-packaged goods manufacturers and their retailer partners.
Our culture is entrepreneurial and informal, but professional enough to be highly competent. Although we work hard, we have flexible work hours, and don't get too wrapped up with bureaucracy. We appreciate diversity of all stripes and are an equal opportunity employer.",3.0,Pensa Systems,Remote,1 to 50 Employees,-1,Company - Private,Research & Development,Business Services,Less than $1 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Summary
Use analytical, statistical and programming skills in support of internal and external data analysis requests. Aggregate and organize data from disparate sources in support of data analysis.
Job Details/Main Responsibilities
Extract and manipulate data from large and diverse sources in support of analysis requests.
Provide programming in support of statistical analyses (quarterly reports, client queries, manuscript support) by generating tables, listings, or figures.",4.5,TARGET PHARMASOLUTIONS,"Durham, NC",51 to 200 Employees,-1,Company - Public,-1,-1,Less than $1 million (USD)
Data Scientist - Renewable Forecasting- Remote,$77 - $87 Per Hour(Employer est.),"Data Scientist, Renewable Forecasting
Product · Valhalla, New York
We are looking globally for a highly qualified Data Scientist for our Renewable Forecasting Team who has a strong background in data mining, statistical modeling, and machine learning. Someone with modern data analytics and development tools including, but not limited to; Python, R, and related packages such as TensorFlow and Scikit-Learn in popular cloud environments such as AWS.

What you'll do:",3.6,"Infinity Consulting Solutions, Inc.","Valhalla, NY",501 to 1000 Employees,2001,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Data Scientist
Come join a growing financial technology company that’s leading the marketplace in both the marketing and servicing of credit cards! Continental Finance Company specializes in credit card options for those consumers with less than perfect credit. We are seeking a Data Scientist to support our Data Science team.
The Data Scientist will be responsible for developing quantitative/analytic models and applications in support of the firm's risk underwriting and marketing effort. This role focuses on the development of models, strategies, and operational guidelines for the organization's various credit card products as they relate to the analysis, tracking, and reporting of various risk metrics. This role requires advanced degree in statistics/probability, physics, applied mathematics or another heavy quantitative discipline. Our Quantitative Analytic staff is focused on and responsible for the development of the theory and mathematics behind various models. This position reports to Chief Data Scientist.",4.2,"Continental Finance Company, LLC","Wilmington, DE",51 to 200 Employees,2005,Company - Private,Lending,Finance,Unknown / Non-Applicable
Data Scientist,$77 - $87 Per Hour(Employer est.),"Job Highlights
Supports customer facing analyst team with advanced SQL query and data management expertise.
Consistently display the ability to lead a variety of advanced analytic projects in tandem with a focus on helping to tell a compelling story with data and/or help to solve big problems for the institution, provider practice(s) and/or clinical enterprise.
Expertise in industry leading statistical and data science practices; these enable operational improvement, strategy deployment, value improvement, and program advancement, and improved partner satisfaction and outcomes.
Data Visualizations


Zartico is a Work From Anywhere company. This role is available to candidates in all states in the U.S. and there is no commute necessary! You will be working from your home or home office from any location in the US you choose. Our HQ is in Salt Lake City, Utah, and working at HQ is always an option as well.",-1,Zartico,"Salt Lake City, UT",-1,-1,-1,-1,-1,-1
NLP - MRP Data Scientist,$77 - $87 Per Hour(Employer est.),"NLP-MRP Data Scientist
Location: Remote
Purpose: Espire Services is looking for two experienced data scientists having both natural language processing (NLP) experience and experience in analyzing surveys/polls. Survey experience should include work within the multilevel regression with post-stratification paradigm.
Espire is starting a text analytics initiative and is growing out the data team. This position is for a data scientist with strong overall experience in both NLP and predictive modeling.
This company offers great career growth and has a fast-paced technical culture that is exciting and challenging.",4.3,Espire Services,Remote,1 to 50 Employees,-1,Contract,-1,-1,Less than $1 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Herzog companies was founded in 1969 by William E. Herzog as a heavy/highway construction contractor in the Midwest. Herzog now specializes in Railroad Construction, Transit Operation and Maintenance Services, Civil Construction and Railroad Services nationwide. Our team consists of people who are innovators at heart, continuously exploring new ways to improve our products, services, and, ultimately, the industry. By always challenging ourselves - and each other - to push for more, we keep Herzog at the forefront of the rail industry.
Herzog Technologies Inc. is seeking a Data Scientist in Cedar Rapids, IA. HTI generates and maintains large data sets of Geospatial, GIS and other data to be used within our products. The ideal candidate is one who can analyze the overall data process and goals and be able to leverage workflows, algorithms, and modeling techniques to create and maintain a rich and efficient data set for use in our product lines. In addition, this person would need to be able to effectively communicate these artifacts to teams to support process and software product designs and modifications.",3.2,"Herzog Technologies, Inc.","Iowa City, IA",51 to 200 Employees,-1,Subsidiary or Business Segment,Rail,Transportation & Logistics,$10 to $25 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Company Introduction
Alto Neuroscience is a private company headquartered in the San Francisco Bay Area. Alto is developing a new generation of neural biomarker-based diagnostic tests and personalized treatments for use in mental health, based on a platform built from data aggregated at scale and cutting-edge artificial intelligence analysis tools. The team combines world-leading neuroscientists and business executives with experience commercializing products for the brain.

Job Description
We are looking for a motivated Data scientist who is passionate about mental health. This person will work closely with a growing inter-disciplinary team of Physicians, Research scientists and Software developers to challenge the status quo and transform mental health via intelligent use of Artificial intelligence techniques. This position will oversee and perform analysis of large-scale multi-dimensional, multi-variate healthcare data. Specifically, this work will include the design and analysis of data to generate actionable patient insights that will aid in personalized treatment for mental health disorders.",-1,"Alto Neuroscience, Inc.","Los Altos, CA",1 to 50 Employees,-1,Unknown,-1,-1,Less than $1 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Data Scientist
The Clock Foundation seeks a highly motivated individual to join our dynamic team developing epigenetic aging clocks applying them to our mission of speeding the availability of treatments that prolong health and life expectancy.
Essential
A PhD (or equivalent experience) in a relevant scientific subject including but not limited to bioinformatics, biostatistics, or computational biology, with research experience in academia or industry
Proficiency with R for statistical programming
Proven ability to deliver high quality novel research in bioinformatics, biostatistics, or computational biology, for example through journal publications",-1,Clock Foundation,"Torrance, CA",-1,-1,-1,-1,-1,-1
Data Scientist I,$77 - $87 Per Hour(Employer est.),"Battelle delivers when others can’t. We conduct research and development, manage laboratories, design and manufacture products and deliver critical services for our clients—whether they are a multi-national corporation, a small start-up or a government agency.

We recognize and appreciate the value and contributions of individuals with diverse backgrounds and experiences and welcome all qualified individuals to apply.


We are currently seeking a Data Scientist I. This position is located in Columbus, OH.",3.7,Battelle,"Columbus, OH",10000+ Employees,1929,Nonprofit Organization,Research & Development,Business Services,$5 to $10 billion (USD)
Geospatial Data Scientist/Analyst,$77 - $87 Per Hour(Employer est.),"Mid - Senior Geospatial Data Scientist / Analyst
EpochGeo is looking for a mid or senior level Geospatial Data Scientist / Analyst to support one of the most exciting and growing automated analytic projects in the national security space.
Are you a technical geographer who loves to work with data, find patterns in it, and then turn it into actionable intelligence? Are you a data scientist who loves to draw out insights from data, and work with analysts and engineers to turn those insights into automated workflows? If so, please reach out to us at EpochGeo to chat.
Location-based big data can be overwhelming, inaccessible, and noisy. EpochGeo is a data services firm specializing in supporting the full spectrum data cycle: beginning with scalable data storage and ending in producing impactful analytics. Our developers, analysts, and data scientists have a proven track record applying open-source innovative technology, data science, and actionable analytics to inform customers’ data driven decisions.",-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
Data Scientist,$77 - $87 Per Hour(Employer est.),"AccentCare has invested in solutions to optimize the utilization of its workforce, specifically in field operations.To this end, on-going investments are required to maintain and enhance solutions already deployed within the home care delivery platform.

The Data Scientist role for AccentCare will be responsible for advancing complex models and algorithms that drive strategic operations and clinical issues.

The Data Scientist will need to articulate and validate the data hypothesis, build models that confirm the hypothesis, and ultimately help build and implement solutions that operationalize these models. The Data Scientist will ultimately need to continuously improve and validate their products and solutions deploying various testing methods and techniques including data simulations.

:",3.4,"AccentCare, Inc.®","Dallas, TX",10000+ Employees,1999,Company - Private,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD)
Jr. Data Scientist,$77 - $87 Per Hour(Employer est.),"At Optiv, we’re on a mission to help our clients make their businesses more secure. We’re one of the fastest growing companies in a truly essential industry.

In your role at Optiv, you’ll be inspired by a team of the brightest business and technical minds in cybersecurity. We are passionate champions for our clients, and know from experience that the best solutions for our clients’ needs come from working hard together. As part of our team, your voice matters, and you will do important work that has impact, on people, businesses and nations. Our industry and our company move fast, and you can be sure that you will always have room to learn and grow. We’re proud of our team and the important work we do to build confidence for a more connected world.

The primary goal of the Jr. Data Scientist will be to help drive Optiv’s data analytics further into predictive and prescriptive realms. This role will work closely with the business intelligence team, providing expertise in data science concepts to improve overall company predictability.",3.4,Optiv,"Overland Park, KS",1001 to 5000 Employees,2015,Company - Private,IT Services,Information Technology,$2 to $5 billion (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"At HP, we are seeking to engineer experiences that amaze, to create technology that makes life better for everyone, everywhere. This motivates us — inspires us — to do what we do. To make what we make. To invent, and to reinvent.
HP is the global leader in print solutions, and we are seeking a creative, collaborative, innovative, fun individual to join our print supplies team to invent machine learning models and algorithms that will deliver new customer value and contribute to our exciting digital transformation.
The Role
Our team engineers solutions for our LaserJet toner cartridges by combining hardware design, computer science, and cloud software for high-quality, precision output, page after page. As our data scientist, you will make a direct impact to our business by creating smart cloud solutions and machine learning models. You will be working closely with our mechanical engineers, software developers, data engineers, marketing professionals, and partners across the globe in a fun, supportive environment. The models you create will make an immediate impact to millions of customers worldwide while your manager and teammates support your growth and development.",4.2,HP,"Boise, ID",10000+ Employees,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Associate Data Scientist,$77 - $87 Per Hour(Employer est.),"Associate Data Scientist




YOUR TASKS AND RESPONSIBILITIES

The primary responsibilities of this role, Associate Data Scientist, are to:
Provide technical contributions in a fast-paced team environment to accelerate efforts to build an analytics-driven product-focused pipeline;",4.2,Bayer,"Chesterfield, MO",10000+ Employees,1863,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Associate Data Scientist,$77 - $87 Per Hour(Employer est.),"Responsibilities:
Conducts analysis using different model methodologies under direction of management, other Data Scientists, and/or Subject Matter Experts (SMEs).
Builds SME knowledge base on advanced methodologies.
Interfaces with various enterprise teams in support of advanced analytics needs and capabilities
Assists in the development of final study reports and presentations.
Creates and maintains technical/process documentation such as system flow charts, diagrams and procedures appropriate for supporting new applications.
Participates in the creation of training and adoption materials for current and potential users of the systems; supports presentation of those materials as needed.",3.9,Cleveland Clinic,"Cleveland, OH",10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD)
Data Scientist/Application Development,$77 - $87 Per Hour(Employer est.),"General Info:
The primary responsibility of the role is business analysis, application design, development, integration and delivery and application maintenance and support functions. The role participates in defining functional designs and application systems architecture across all technologies and platforms, for highly complex projects with large scopes.
Job Description:
Documents development requirements for database, applications, and operation system environment.
Consults with end users to test and debug applications to meet client needs.",5.0,Elevate Digital,Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"We are a Real Estate Company located in Doral, FL, with over a billion in transactions and we are looking for a Data Scientist who can focus on the below job description
DUTIES & RESPONSIBILITIES:
*
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state of-the-art techniques
Extending company's data with third party sources of information
Enhancing data collection procedures to include information pertinent for building analytic systems",-1,Confidential,"Doral, FL",-1,-1,-1,-1,-1,-1
Data Scientist (Predictive Modeler),$77 - $87 Per Hour(Employer est.),"YOUR LIFE'S MISSION: POSSIBLE

You have goals, dreams, hobbies and things you’re passionate about.

What’s Important to You Is Important to Us
We’re looking for people who not only want to do meaningful, challenging work, keep their skills sharp and move ahead, but who also take time for the things that matter to them—friends, family and passions. And we're looking for team members who are passionate about our mission—making a difference in military members' and their families' lives. Together, we can make it happen.",4.1,Navy Federal Credit Union,"Vienna, VA",10000+ Employees,1933,Self-employed,Banks & Credit Unions,Finance,Unknown / Non-Applicable
Data Scientist,$77 - $87 Per Hour(Employer est.),"Title: Data Scientist
Location: Fredericksburg, VA
Department: Technology/ Engineering
Employment Type: Full Time
Reports to: Data Scientist Lead
Duties & Responsibilities:
QRC is actively seeking a Data Scientist to use analytical, statistical, and programming skills to collect, analyze, and interpret large data sets to develop data-driven solutions for current and emerging products. The candidate should be prepared to quickly learn an existing product, understand the produced data, and to continually enhance and support the product over its lifetime. Data scientists have a wide range of technical competencies including: statistics and machine learning, coding languages, databases, machine learning, and reporting technologies. The successful candidate will be required to work very closely with software and systems engineers in a small-team environment.",-1,QRC LLC a Parsons Company,"Fredericksburg, VA",-1,-1,-1,-1,-1,-1
Associate Data Scientist,$77 - $87 Per Hour(Employer est.),"The Data Science team at Xandr is responsible for driving algorithmic product innovation across the company. Our projects underlie major features for both buyers and sellers on our platform, as well as the marketplace design for our ad exchange itself. We combine elements of theory with the practical tools and techniques for exploring vast quantities of data, all with the aim of designing effective algorithms to achieve product goals. Data Science partners closely with Engineering, Product, and Data Analytics to ensure that our solutions are solving the right business problem, are scaling as needed, and are achieving the expected results for our clients.

As a team, we have diverse set of backgrounds (math, physics, engineering, operations research, statistics, econometrics, political science) and a spectrum of credentials (about half have PhDs). Our culture centers on collaborating, continuously learning and teaching, and producing effective solutions for our users, whether they rely on elegant theory or on simple heuristics and empirical evidence. We love that our contributions further Xandr’s position as a pioneer and thought leader in the AdTech industry, but we measure our efforts based on the impact and value we create for our clients and internal teammates.

The Data Scientist role is perfect for someone who is passionate about combining deep technical understanding, broad domain knowledge, and creative problem-solving skills to design products that make a measurable impact for our users.",3.6,AT&T,"East Portland, OR",10000+ Employees,1983,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Who We Are
Insurity is a leading property and casualty insurance software and data analytics providers, working with some of the world’s largest insurers, brokers, and MGAs, including 15 of the top 25 P&C carriers in the US. With 900+ team members globally, 6 office locations, and 300+ customers, we have a deep understanding of the insurance business, unparalleled technology expertise, and a singular focus of delivering a simplified insurance experience to our customers.
Could you be Insurity’s next Data Scientist ?
We are seeking a talented and creative Data Scientist to join our growing team. You will work with our experienced Data Science team creating underwriting and claims product solutions powered by our proprietary data consortiums and strategically selected external data sources. Your work will deliver actionable insights which will lead to significant and measurable results for our customers. Additionally, you will partner with our sales and marketing teams in customer-facing activities, delivering these actionable solutions and supporting their full implementation.",2.7,Insurity,Remote,501 to 1000 Employees,1971,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD)
Data Scientist - Optum360 - Telecommute,$77 - $87 Per Hour(Employer est.),"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)

Optum 360's Business Intelligence Analytics team is looking for an innovative individual with technical and interpersonal skills to support our vision of taking our organization to the next level by providing effective and actionable insights through implementation of AI models and advanced analytics.

In this role you will be working alongside stakeholders, leadership, and a team of data scientists and engineers to develop innovative solutions and predictive and analytical models such as denials prediction model, risk based account scoring model, propensity to pay model to modernize revenue cycle and improve efficiency.",3.6,UnitedHealth Group,"Eden Prairie, MN",10000+ Employees,1977,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
Predictive Modeler,$77 - $87 Per Hour(Employer est.),"Predictive Modeler
Lancer Insurance Company, Inc. – Long Beach, NY
Lancer Insurance Company is looking for a talented and motivated predictive modeler to work with a data architect and/or data scientist to develop predictive models to provide modeling solutions that meet organizational needs and to perform in-depth analysis to guide and support strategic business decisions. The right candidate will be a successful communicator and self-starter with strong analytical skills who exhibits creativity, hustle, integrity, and teamwork.
Duties and Responsibilities:
· Identify areas where data can be used to improve business activities, defining business users’ requirements. Make recommendations for the usage of data in business and communicate the benefits and return on investment for application and product owners.",3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD)
Artificial Intelligence/Machine Learning Data Scientist,$77 - $87 Per Hour(Employer est.),"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges—and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. We're making a difference every day—working for a safer, healthier, and more secure nation and world. Our workplace reflects our values. We offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. If this sounds like the choice you want to make, then choose MITRE—and make a difference with us.
Suitability - FAA",3.7,Mitre Corporation,United States,5001 to 10000 Employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD)
Data Scientist,$77 - $87 Per Hour(Employer est.),"Primary Location: 6305 Peachtree Dunwoody Rd, Atlanta, GA, USA
Division: Cox Communications Inc
Job Level: Individual Contributor
Travel: No
Schedule: Full-time
Shift: Day Job
Requisition Number: 212720
Cox Communications is seeking a Data Scientist for the Analytics Center of Excellence (ACoE). This role will report to an ACOE Sr. Director of Analytics. This Data Scientist role will be responsible for driving transaction reduction analytics through anomaly detection, root cause analysis, and continuous optimization analysis across the Customer Care domain. Associated scope will include (but not be limited to) truck rolls, calls, chats, and handle time anomalies, Care-related platforms and processes, telemetry and polling-related platforms.",4.0,Cox Communications Inc,"Atlanta Central City Post Offi, GA",10000+ Employees,1962,Company - Private,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD)
